long,latt,location
0.12357,52.20426,"0.12357,52.20426"
0.30657,52.18805,"0.30657,52.18805"
0.08034,52.24836,"0.08034,52.24836"
0.08212,52.24897,"0.08212,52.24897"
0.40796,52.24488,"0.40796,52.24488"
0.74762,52.42684,"0.74762,52.42684"
0.14024,52.23438,"0.14024,52.23438"
0.39508,52.24475,"0.39508,52.24475"
-0.03514,52.05398,"-0.03514,52.05398"
1.10141,52.3722,"1.10141,52.3722"
0.0584,52.26446,"0.0584,52.26446"
0.6355,52.44467,"0.6355,52.44467"
-0.01507,52.04912,"-0.01507,52.04912"
0.69529,52.25884,"0.69529,52.25884"
0.12765,52.21593,"0.12765,52.21593"
0.07582,52.23151,"0.07582,52.23151"
0.02267,52.25432,"0.02267,52.25432"
0.16485,52.07706,"0.16485,52.07706"
0.20058,52.05712,"0.20058,52.05712"
0.539,52.45265,"0.539,52.45265"
0.01465,52.25233,"0.01465,52.25233"
0.01292,52.21774,"0.01292,52.21774"
0.88916,52.22496,"0.88916,52.22496"
0.40939,52.10317,"0.40939,52.10317"
0.17688,52.18692,"0.17688,52.18692"
0.77117,52.42372,"0.77117,52.42372"
0.17121,52.19062,"0.17121,52.19062"
0.08876,52.211,"0.08876,52.211"
0.05466,52.12089,"0.05466,52.12089"
0.19657,52.31595,"0.19657,52.31595"
0.02517,52.18625,"0.02517,52.18625"
0.02785,52.19138,"0.02785,52.19138"
0.11577,52.23733,"0.11577,52.23733"
0.72491,52.24629,"0.72491,52.24629"
-0.04354,51.99834,"-0.04354,51.99834"
0.20192,52.26975,"0.20192,52.26975"
0.2004,52.21516,"0.2004,52.21516"
0.14564,52.20608,"0.14564,52.20608"
0.0992,52.12403,"0.0992,52.12403"
0.14026,52.09766,"0.14026,52.09766"
-0.08065,52.22017,"-0.08065,52.22017"
0.8132,52.2535,"0.8132,52.2535"
-0.01207,52.05087,"-0.01207,52.05087"
0.1058,52.15952,"0.1058,52.15952"
0.2255,52.1459,"0.2255,52.1459"
0.13136,52.21969,"0.13136,52.21969"
0.76683,52.2491,"0.76683,52.2491"
0.83378,52.29966,"0.83378,52.29966"
0.44211,52.0873,"0.44211,52.0873"
0.08752,52.14345,"0.08752,52.14345"
0.33847,52.29557,"0.33847,52.29557"
-0.20004,51.80292,"-0.20004,51.80292"
0.14026,52.09766,"0.14026,52.09766"
0.26374,52.02753,"0.26374,52.02753"
0.17471,52.18829,"0.17471,52.18829"
0.14173,52.17408,"0.14173,52.17408"
0.694,52.25875,"0.694,52.25875"
0.72279,52.25283,"0.72279,52.25283"
-0.00904,52.26906,"-0.00904,52.26906"
0.13722,52.17954,"0.13722,52.17954"
0.11025,52.21076,"0.11025,52.21076"
0.18877,52.06251,"0.18877,52.06251"
0.18877,52.06251,"0.18877,52.06251"
0.44815,52.03999,"0.44815,52.03999"
0.68022,52.43845,"0.68022,52.43845"
0.6561,52.39133,"0.6561,52.39133"
0.6561,52.39133,"0.6561,52.39133"
0.6561,52.39133,"0.6561,52.39133"
0.70832,52.24389,"0.70832,52.24389"
0.80623,52.33553,"0.80623,52.33553"
0.03852,52.2502,"0.03852,52.2502"
0.48185,52.30321,"0.48185,52.30321"
0.39635,52.26091,"0.39635,52.26091"
0.13449,52.21827,"0.13449,52.21827"
0.14026,52.09766,"0.14026,52.09766"
0.32925,52.2781,"0.32925,52.2781"
0.14033,52.20406,"0.14033,52.20406"
-0.00406,52.26935,"-0.00406,52.26935"
0.75282,52.41412,"0.75282,52.41412"
0.68333,52.24327,"0.68333,52.24327"
0.13247,52.14547,"0.13247,52.14547"
0.54091,52.19796,"0.54091,52.19796"
-0.00901,52.27149,"-0.00901,52.27149"
-0.0383,52.29591,"-0.0383,52.29591"
0.14085,52.19837,"0.14085,52.19837"
0.555,52.25699,"0.555,52.25699"
0.15944,52.248,"0.15944,52.248"
0.25005,52.40533,"0.25005,52.40533"
0.24993,52.4053,"0.24993,52.4053"
0.12851,52.21568,"0.12851,52.21568"
0.7202,52.23235,"0.7202,52.23235"
0.23284,52.14443,"0.23284,52.14443"
0.17256,52.21492,"0.17256,52.21492"
0.41955,52.26754,"0.41955,52.26754"
-0.0679,52.15079,"-0.0679,52.15079"
0.15652,52.22118,"0.15652,52.22118"
0.5356,52.44324,"0.5356,52.44324"
0.53531,52.4476,"0.53531,52.4476"
0.03079,52.12748,"0.03079,52.12748"
0.22255,52.12669,"0.22255,52.12669"
0.22074,52.02057,"0.22074,52.02057"
0.24396,52.01129,"0.24396,52.01129"
-0.0184,52.21251,"-0.0184,52.21251"
0.09245,52.22712,"0.09245,52.22712"
0.1272,52.22615,"0.1272,52.22615"
0.67448,52.38354,"0.67448,52.38354"
0.13794,52.1772,"0.13794,52.1772"
0.61043,52.43931,"0.61043,52.43931"
0.7209,52.4041,"0.7209,52.4041"
0.94675,52.38875,"0.94675,52.38875"
-0.05439,52.04564,"-0.05439,52.04564"
-0.05532,52.04139,"-0.05532,52.04139"
0.45066,52.08352,"0.45066,52.08352"
0.78332,52.25608,"0.78332,52.25608"
0.3405,52.29834,"0.3405,52.29834"
0.40691,52.24141,"0.40691,52.24141"
0.19682,52.26479,"0.19682,52.26479"
0.78022,52.424,"0.78022,52.424"
-0.02407,52.04814,"-0.02407,52.04814"
0.7253,52.23633,"0.7253,52.23633"
1.1094,52.37274,"1.1094,52.37274"
0.74612,52.3774,"0.74612,52.3774"
0.74612,52.3774,"0.74612,52.3774"
0.53066,52.33521,"0.53066,52.33521"
0.61258,52.46728,"0.61258,52.46728"
0.71049,52.24292,"0.71049,52.24292"
0.71049,52.24292,"0.71049,52.24292"
0.73761,52.2392,"0.73761,52.2392"
0.36563,52.24644,"0.36563,52.24644"
0.36342,52.24886,"0.36342,52.24886"
0.1971,52.08062,"0.1971,52.08062"
0.6848,52.23851,"0.6848,52.23851"
0.10698,52.25564,"0.10698,52.25564"
0.11119,52.17313,"0.11119,52.17313"
0.23676,52.01897,"0.23676,52.01897"
0.39635,52.26091,"0.39635,52.26091"
0.65688,52.22028,"0.65688,52.22028"
0.21772,52.11541,"0.21772,52.11541"
0.21772,52.11541,"0.21772,52.11541"
0.10955,52.19573,"0.10955,52.19573"
0.11919,52.20917,"0.11919,52.20917"
0.18877,52.06251,"0.18877,52.06251"
0.23734,52.02121,"0.23734,52.02121"
0.01689,52.24013,"0.01689,52.24013"
0.16501,52.16623,"0.16501,52.16623"
0.29798,52.25205,"0.29798,52.25205"
0.70702,52.26374,"0.70702,52.26374"
0.70833,52.26405,"0.70833,52.26405"
0.12279,52.19597,"0.12279,52.19597"
0.70883,52.23392,"0.70883,52.23392"
-0.00944,52.05085,"-0.00944,52.05085"
-0.0099,52.05084,"-0.0099,52.05084"
0.10657,52.21116,"0.10657,52.21116"
0.32621,52.27744,"0.32621,52.27744"
0.07582,52.23151,"0.07582,52.23151"
0.71218,52.24274,"0.71218,52.24274"
0.39464,52.25289,"0.39464,52.25289"
0.10046,52.21079,"0.10046,52.21079"
0.72007,52.24797,"0.72007,52.24797"
0.72205,52.40506,"0.72205,52.40506"
-1.13449,52.40249,"-1.13449,52.40249"
0.01813,52.25456,"0.01813,52.25456"
0.15147,52.22586,"0.15147,52.22586"
0.191,52.26558,"0.191,52.26558"
0.26473,52.19207,"0.26473,52.19207"
0.03055,52.25068,"0.03055,52.25068"
0.0839,52.21477,"0.0839,52.21477"
0.12028,52.28867,"0.12028,52.28867"
0.22074,52.02057,"0.22074,52.02057"
0.21809,52.01902,"0.21809,52.01902"
0.22122,52.01966,"0.22122,52.01966"
0.17451,52.19032,"0.17451,52.19032"
0.07907,52.21416,"0.07907,52.21416"
0.7209,52.4041,"0.7209,52.4041"
0.20751,52.03707,"0.20751,52.03707"
0.17703,52.07139,"0.17703,52.07139"
-0.08085,52.21568,"-0.08085,52.21568"
-0.08085,52.21568,"-0.08085,52.21568"
0.16138,52.1257,"0.16138,52.1257"
0.01951,52.15009,"0.01951,52.15009"
0.11989,52.20598,"0.11989,52.20598"
0.75489,52.24293,"0.75489,52.24293"
0.74511,52.4045,"0.74511,52.4045"
-0.07016,52.21826,"-0.07016,52.21826"
0.2591,51.99022,"0.2591,51.99022"
0.73336,52.23776,"0.73336,52.23776"
0.41336,52.09191,"0.41336,52.09191"
0.68821,52.24652,"0.68821,52.24652"
0.22156,52.12535,"0.22156,52.12535"
0.69644,52.23734,"0.69644,52.23734"
0.75223,52.41925,"0.75223,52.41925"
0.17876,52.18172,"0.17876,52.18172"
0.13341,52.09168,"0.13341,52.09168"
0.13341,52.09168,"0.13341,52.09168"
0.35729,52.31973,"0.35729,52.31973"
0.35694,52.3197,"0.35694,52.3197"
0.14041,52.17671,"0.14041,52.17671"
0.69067,52.24909,"0.69067,52.24909"
0.19384,52.26805,"0.19384,52.26805"
0.94888,52.47522,"0.94888,52.47522"
0.12346,52.19022,"0.12346,52.19022"
0.46267,52.2226,"0.46267,52.2226"
0.14746,52.18527,"0.14746,52.18527"
0.30541,52.42085,"0.30541,52.42085"
0.87735,52.22161,"0.87735,52.22161"
0.18877,52.06251,"0.18877,52.06251"
0.77507,52.24048,"0.77507,52.24048"
0.14337,52.19136,"0.14337,52.19136"
0.70372,52.26056,"0.70372,52.26056"
0.10046,52.14874,"0.10046,52.14874"
0.1248,52.29129,"0.1248,52.29129"
0.13262,52.20261,"0.13262,52.20261"
0.19585,52.38585,"0.19585,52.38585"
0.66989,52.25239,"0.66989,52.25239"
0.42111,52.07694,"0.42111,52.07694"
-0.02536,52.048,"-0.02536,52.048"
-0.02536,52.048,"-0.02536,52.048"
0.70384,52.24598,"0.70384,52.24598"
0.04435,52.24886,"0.04435,52.24886"
0.71285,52.24934,"0.71285,52.24934"
0.01826,52.2548,"0.01826,52.2548"
0.32813,52.27693,"0.32813,52.27693"
-0.05814,52.04507,"-0.05814,52.04507"
0.26354,52.39483,"0.26354,52.39483"
0.40294,52.25658,"0.40294,52.25658"
0.14688,52.20186,"0.14688,52.20186"
0.15247,52.18035,"0.15247,52.18035"
0.15785,52.23798,"0.15785,52.23798"
0.70486,52.25011,"0.70486,52.25011"
0.01005,52.31578,"0.01005,52.31578"
0.5412,52.3797,"0.5412,52.3797"
0.07719,52.18899,"0.07719,52.18899"
0.08265,52.23718,"0.08265,52.23718"
0.50632,52.34676,"0.50632,52.34676"
0.67656,52.22341,"0.67656,52.22341"
1.11034,52.37936,"1.11034,52.37936"
0.89842,52.22815,"0.89842,52.22815"
0.52594,52.33199,"0.52594,52.33199"
0.7358,52.23465,"0.7358,52.23465"
0.74124,52.23273,"0.74124,52.23273"
0.07582,52.23151,"0.07582,52.23151"
0.74733,52.41111,"0.74733,52.41111"
0.1407,52.21679,"0.1407,52.21679"
0.2761,52.40442,"0.2761,52.40442"
0.9962,52.38377,"0.9962,52.38377"
0.99093,52.33226,"0.99093,52.33226"
0.28078,52.24431,"0.28078,52.24431"
0.23819,52.23324,"0.23819,52.23324"
0.79481,52.40742,"0.79481,52.40742"
0.81203,52.40647,"0.81203,52.40647"
0.02267,52.25432,"0.02267,52.25432"
-0.00866,52.26889,"-0.00866,52.26889"
0.3405,52.29834,"0.3405,52.29834"
0.41822,52.24201,"0.41822,52.24201"
0.4686,52.29176,"0.4686,52.29176"
0.4686,52.29176,"0.4686,52.29176"
0.63662,52.24139,"0.63662,52.24139"
0.17233,52.21718,"0.17233,52.21718"
-0.00904,52.26906,"-0.00904,52.26906"
0.99352,52.40647,"0.99352,52.40647"
0.88166,52.31481,"0.88166,52.31481"
0.13543,52.09601,"0.13543,52.09601"
0.15536,52.22599,"0.15536,52.22599"
0.33456,51.99658,"0.33456,51.99658"
0.71974,52.44897,"0.71974,52.44897"
0.71974,52.44897,"0.71974,52.44897"
0.64333,52.39272,"0.64333,52.39272"
0.53373,52.33818,"0.53373,52.33818"
0.2228,52.12701,"0.2228,52.12701"
0.15644,52.19797,"0.15644,52.19797"
0.30146,52.46287,"0.30146,52.46287"
0.50894,52.40663,"0.50894,52.40663"
0.50894,52.40663,"0.50894,52.40663"
0.36306,52.2497,"0.36306,52.2497"
0.39728,52.11279,"0.39728,52.11279"
0.14026,52.09766,"0.14026,52.09766"
-0.00904,52.26906,"-0.00904,52.26906"
0.10127,52.04171,"0.10127,52.04171"
0.04054,52.01887,"0.04054,52.01887"
0.17463,52.1902,"0.17463,52.1902"
0.05022,52.12024,"0.05022,52.12024"
0.05022,52.12024,"0.05022,52.12024"
0.71639,52.25508,"0.71639,52.25508"
0.15549,52.20159,"0.15549,52.20159"
0.4198,52.07966,"0.4198,52.07966"
0.21227,52.34565,"0.21227,52.34565"
0.69343,52.45784,"0.69343,52.45784"
0.03824,52.13218,"0.03824,52.13218"
0.17814,52.21884,"0.17814,52.21884"
0.18004,52.21964,"0.18004,52.21964"
0.67634,52.12054,"0.67634,52.12054"
0.35659,52.09893,"0.35659,52.09893"
0.2255,52.1459,"0.2255,52.1459"
0.2255,52.1459,"0.2255,52.1459"
0.69129,52.25177,"0.69129,52.25177"
0.10392,52.19955,"0.10392,52.19955"
0.14249,52.20194,"0.14249,52.20194"
0.4686,52.29176,"0.4686,52.29176"
0.09029,52.14589,"0.09029,52.14589"
0.08579,52.26936,"0.08579,52.26936"
0.36755,52.30848,"0.36755,52.30848"
0.11456,52.23273,"0.11456,52.23273"
0.13072,52.19458,"0.13072,52.19458"
0.12705,52.19519,"0.12705,52.19519"
0.15032,52.39996,"0.15032,52.39996"
0.72867,52.24808,"0.72867,52.24808"
0.0901,52.22479,"0.0901,52.22479"
0.68274,52.25021,"0.68274,52.25021"
0.68299,52.25043,"0.68299,52.25043"
0.19868,52.27285,"0.19868,52.27285"
0.71049,52.24292,"0.71049,52.24292"
0.70511,52.26881,"0.70511,52.26881"
0.18877,52.06251,"0.18877,52.06251"
0.18111,52.12389,"0.18111,52.12389"
0.17608,52.18977,"0.17608,52.18977"
0.3957,52.25398,"0.3957,52.25398"
0.724,52.41504,"0.724,52.41504"
0.05054,52.17598,"0.05054,52.17598"
0.52708,52.40718,"0.52708,52.40718"
-0.06401,52.04311,"-0.06401,52.04311"
0.12126,52.18632,"0.12126,52.18632"
0.41956,52.26754,"0.41956,52.26754"
-0.01956,52.21107,"-0.01956,52.21107"
0.14916,52.143,"0.14916,52.143"
1.0688,52.46438,"1.0688,52.46438"
-0.06246,52.0661,"-0.06246,52.0661"
0.07742,52.09339,"0.07742,52.09339"
0.14685,52.11013,"0.14685,52.11013"
0.14237,52.15565,"0.14237,52.15565"
0.74226,52.42588,"0.74226,52.42588"
0.1655,52.21201,"0.1655,52.21201"
0.13272,52.17816,"0.13272,52.17816"
0.33817,52.33019,"0.33817,52.33019"
0.40741,52.31015,"0.40741,52.31015"
0.08131,52.2137,"0.08131,52.2137"
0.18877,52.06251,"0.18877,52.06251"
0.25998,52.40914,"0.25998,52.40914"
0.20212,52.21268,"0.20212,52.21268"
0.45585,52.07941,"0.45585,52.07941"
0.14447,52.22201,"0.14447,52.22201"
0.93211,52.30098,"0.93211,52.30098"
0.40294,52.25658,"0.40294,52.25658"
-0.06941,52.21892,"-0.06941,52.21892"
0.14225,52.18367,"0.14225,52.18367"
0.43348,52.0772,"0.43348,52.0772"
-0.02998,52.06106,"-0.02998,52.06106"
-0.04037,52.05552,"-0.04037,52.05552"
-0.11492,52.2489,"-0.11492,52.2489"
-0.03281,52.05923,"-0.03281,52.05923"
0.20212,52.21268,"0.20212,52.21268"
0.06586,52.21345,"0.06586,52.21345"
0.06586,52.21345,"0.06586,52.21345"
-0.03847,52.05697,"-0.03847,52.05697"
-0.02998,52.06106,"-0.02998,52.06106"
0.42754,52.07628,"0.42754,52.07628"
0.36563,52.24644,"0.36563,52.24644"
0.36563,52.24644,"0.36563,52.24644"
0.11805,52.20818,"0.11805,52.20818"
0.49354,52.28741,"0.49354,52.28741"
0.18877,52.06251,"0.18877,52.06251"
0.98916,52.33798,"0.98916,52.33798"
0.11935,52.20469,"0.11935,52.20469"
0.51561,52.34757,"0.51561,52.34757"
-0.05167,52.07941,"-0.05167,52.07941"
0.19282,52.25242,"0.19282,52.25242"
0.16917,52.18757,"0.16917,52.18757"
0.74803,52.2419,"0.74803,52.2419"
0.26496,52.39282,"0.26496,52.39282"
0.23922,52.02259,"0.23922,52.02259"
0.27196,52.07984,"0.27196,52.07984"
0.12314,52.23404,"0.12314,52.23404"
0.07582,52.23151,"0.07582,52.23151"
0.23812,52.38905,"0.23812,52.38905"
0.25154,52.01375,"0.25154,52.01375"
0.25154,52.01375,"0.25154,52.01375"
0.15398,52.19176,"0.15398,52.19176"
0.71419,52.24864,"0.71419,52.24864"
0.10858,52.2179,"0.10858,52.2179"
0.2228,52.12701,"0.2228,52.12701"
0.69343,52.45784,"0.69343,52.45784"
0.74471,52.24084,"0.74471,52.24084"
0.3879,52.24759,"0.3879,52.24759"
-0.03567,52.04661,"-0.03567,52.04661"
0.21581,52.21488,"0.21581,52.21488"
0.70551,52.26592,"0.70551,52.26592"
0.31889,52.26932,"0.31889,52.26932"
0.15535,52.21532,"0.15535,52.21532"
0.38827,52.29221,"0.38827,52.29221"
0.81501,52.31515,"0.81501,52.31515"
1.12027,52.38228,"1.12027,52.38228"
0.78662,52.37322,"0.78662,52.37322"
1.08322,52.35772,"1.08322,52.35772"
-0.01741,52.04898,"-0.01741,52.04898"
-0.06877,52.03476,"-0.06877,52.03476"
0.28342,52.40973,"0.28342,52.40973"
0.7456,52.41609,"0.7456,52.41609"
0.04626,52.22062,"0.04626,52.22062"
0.12575,52.23555,"0.12575,52.23555"
0.43754,52.08379,"0.43754,52.08379"
0.14192,52.21595,"0.14192,52.21595"
0.41336,52.09191,"0.41336,52.09191"
-0.07289,52.19666,"-0.07289,52.19666"
0.16093,52.23843,"0.16093,52.23843"
0.16093,52.23843,"0.16093,52.23843"
-0.02944,52.05386,"-0.02944,52.05386"
0.68498,52.25146,"0.68498,52.25146"
0.70793,52.2507,"0.70793,52.2507"
0.76998,52.42257,"0.76998,52.42257"
0.2482,52.0193,"0.2482,52.0193"
0.07545,52.2147,"0.07545,52.2147"
0.17447,52.29405,"0.17447,52.29405"
0.14399,52.20921,"0.14399,52.20921"
0.71049,52.24292,"0.71049,52.24292"
0.7249,52.24631,"0.7249,52.24631"
0.73751,52.23607,"0.73751,52.23607"
0.91796,52.44901,"0.91796,52.44901"
0.12013,52.20406,"0.12013,52.20406"
0.87264,52.22917,"0.87264,52.22917"
0.24635,52.02644,"0.24635,52.02644"
0.10764,52.16783,"0.10764,52.16783"
0.41068,52.24633,"0.41068,52.24633"
0.09511,52.21044,"0.09511,52.21044"
0.69075,52.23289,"0.69075,52.23289"
0.18655,52.29324,"0.18655,52.29324"
0.03565,52.09948,"0.03565,52.09948"
0.50836,52.35267,"0.50836,52.35267"
0.50836,52.35267,"0.50836,52.35267"
0.15904,52.16877,"0.15904,52.16877"
0.13733,52.21876,"0.13733,52.21876"
0.08056,52.21411,"0.08056,52.21411"
0.54958,52.34378,"0.54958,52.34378"
0.22813,52.38757,"0.22813,52.38757"
0.25739,52.39809,"0.25739,52.39809"
0.32444,52.34978,"0.32444,52.34978"
0.26691,52.39814,"0.26691,52.39814"
0.84479,52.17758,"0.84479,52.17758"
0.18608,52.21141,"0.18608,52.21141"
-0.02862,52.0586,"-0.02862,52.0586"
0.38107,52.0633,"0.38107,52.0633"
0.17034,52.20771,"0.17034,52.20771"
0.17034,52.20771,"0.17034,52.20771"
-0.0948,52.20845,"-0.0948,52.20845"
0.29431,52.23734,"0.29431,52.23734"
0.28394,52.24096,"0.28394,52.24096"
0.68241,52.26098,"0.68241,52.26098"
0.40936,52.0484,"0.40936,52.0484"
0.24673,52.01351,"0.24673,52.01351"
0.12911,52.22826,"0.12911,52.22826"
0.17099,52.18613,"0.17099,52.18613"
0.17099,52.18613,"0.17099,52.18613"
0.12214,52.19705,"0.12214,52.19705"
0.14915,52.18833,"0.14915,52.18833"
-0.07626,52.0385,"-0.07626,52.0385"
0.1256,52.28976,"0.1256,52.28976"
0.1256,52.28976,"0.1256,52.28976"
0.18877,52.06251,"0.18877,52.06251"
0.72683,52.23614,"0.72683,52.23614"
0.03087,52.05213,"0.03087,52.05213"
-0.04788,52.06391,"-0.04788,52.06391"
0.7255,52.41219,"0.7255,52.41219"
-0.02531,52.04839,"-0.02531,52.04839"
-0.0443,52.08108,"-0.0443,52.08108"
-0.0443,52.08108,"-0.0443,52.08108"
0.74792,52.41585,"0.74792,52.41585"
0.71049,52.24292,"0.71049,52.24292"
0.71049,52.24292,"0.71049,52.24292"
0.2724,52.40293,"0.2724,52.40293"
0.92074,52.32893,"0.92074,52.32893"
0.16274,52.2123,"0.16274,52.2123"
0.47651,52.29885,"0.47651,52.29885"
0.3405,52.29834,"0.3405,52.29834"
0.25999,52.4004,"0.25999,52.4004"
0.25559,52.02577,"0.25559,52.02577"
-0.00866,52.26889,"-0.00866,52.26889"
1.12442,52.37364,"1.12442,52.37364"
0.10188,52.1716,"0.10188,52.1716"
0.15672,52.18605,"0.15672,52.18605"
0.57294,52.23393,"0.57294,52.23393"
0.2209,52.18467,"0.2209,52.18467"
0.13745,52.19422,"0.13745,52.19422"
0.17665,52.12218,"0.17665,52.12218"
0.37753,52.34565,"0.37753,52.34565"
-0.00297,52.28722,"-0.00297,52.28722"
-0.02486,52.05481,"-0.02486,52.05481"
-0.02477,52.0549,"-0.02477,52.0549"
0.27772,52.09778,"0.27772,52.09778"
0.07582,52.23151,"0.07582,52.23151"
0.64307,52.4481,"0.64307,52.4481"
0.6861,52.23578,"0.6861,52.23578"
0.38877,52.26015,"0.38877,52.26015"
-0.00866,52.26889,"-0.00866,52.26889"
0.26266,52.40023,"0.26266,52.40023"
0.26266,52.40023,"0.26266,52.40023"
0.11261,52.21301,"0.11261,52.21301"
0.26378,52.39866,"0.26378,52.39866"
0.95446,52.47069,"0.95446,52.47069"
0.26691,52.39814,"0.26691,52.39814"
0.53416,52.33846,"0.53416,52.33846"
0.03565,52.09948,"0.03565,52.09948"
0.67196,52.21991,"0.67196,52.21991"
0.51917,52.3454,"0.51917,52.3454"
0.63135,52.44853,"0.63135,52.44853"
0.66594,52.38312,"0.66594,52.38312"
0.02267,52.25432,"0.02267,52.25432"
0.767,52.28039,"0.767,52.28039"
0.20439,52.38785,"0.20439,52.38785"
0.21596,51.9504,"0.21596,51.9504"
0.71379,52.24103,"0.71379,52.24103"
0.18877,52.06251,"0.18877,52.06251"
0.00731,52.09281,"0.00731,52.09281"
0.15647,52.23637,"0.15647,52.23637"
0.4686,52.29176,"0.4686,52.29176"
0.4686,52.29176,"0.4686,52.29176"
1.1094,52.37274,"1.1094,52.37274"
0.05811,52.27628,"0.05811,52.27628"
0.11816,52.18756,"0.11816,52.18756"
0.13442,52.20462,"0.13442,52.20462"
0.15687,52.21057,"0.15687,52.21057"
0.60924,52.20189,"0.60924,52.20189"
0.44056,52.0795,"0.44056,52.0795"
0.32813,52.27693,"0.32813,52.27693"
0.67325,52.22284,"0.67325,52.22284"
0.13488,52.19578,"0.13488,52.19578"
0.70716,52.24541,"0.70716,52.24541"
0.14623,52.19755,"0.14623,52.19755"
0.1259,52.21552,"0.1259,52.21552"
0.58567,52.24188,"0.58567,52.24188"
0.72717,52.42289,"0.72717,52.42289"
0.72702,52.42379,"0.72702,52.42379"
0.01294,52.21773,"0.01294,52.21773"
0.90754,52.26611,"0.90754,52.26611"
0.9193,52.24013,"0.9193,52.24013"
0.1584,52.09678,"0.1584,52.09678"
0.17826,52.1851,"0.17826,52.1851"
0.24376,52.02394,"0.24376,52.02394"
0.8327,52.16849,"0.8327,52.16849"
0.71459,52.40172,"0.71459,52.40172"
0.03565,52.09948,"0.03565,52.09948"
-0.01906,52.05167,"-0.01906,52.05167"
0.25836,52.40842,"0.25836,52.40842"
0.6561,52.39133,"0.6561,52.39133"
0.03275,52.12873,"0.03275,52.12873"
0.43577,52.36453,"0.43577,52.36453"
0.43577,52.36453,"0.43577,52.36453"
0.70617,52.24693,"0.70617,52.24693"
0.54051,52.37165,"0.54051,52.37165"
0.24622,52.01722,"0.24622,52.01722"
0.07075,52.22706,"0.07075,52.22706"
0.58541,52.24253,"0.58541,52.24253"
0.25475,52.21578,"0.25475,52.21578"
0.5499,52.34377,"0.5499,52.34377"
0.7249,52.24631,"0.7249,52.24631"
0.39517,52.24654,"0.39517,52.24654"
0.9409,52.30076,"0.9409,52.30076"
0.31747,52.13298,"0.31747,52.13298"
0.31747,52.13298,"0.31747,52.13298"
0.76089,52.42562,"0.76089,52.42562"
0.4935,52.09251,"0.4935,52.09251"
0.71718,52.23654,"0.71718,52.23654"
0.10764,52.16783,"0.10764,52.16783"
0.0527,52.24035,"0.0527,52.24035"
0.74361,52.42124,"0.74361,52.42124"
0.18877,52.06251,"0.18877,52.06251"
0.11354,52.21042,"0.11354,52.21042"
0.11037,52.19566,"0.11037,52.19566"
0.16479,52.06646,"0.16479,52.06646"
0.13449,52.20065,"0.13449,52.20065"
-0.06785,52.21813,"-0.06785,52.21813"
0.23216,52.12204,"0.23216,52.12204"
0.12819,52.16089,"0.12819,52.16089"
0.25419,52.01969,"0.25419,52.01969"
-0.01252,52.05614,"-0.01252,52.05614"
0.26395,52.4068,"0.26395,52.4068"
0.07582,52.23151,"0.07582,52.23151"
0.08821,52.03343,"0.08821,52.03343"
-0.06936,52.21899,"-0.06936,52.21899"
0.22602,52.11739,"0.22602,52.11739"
0.30832,52.16356,"0.30832,52.16356"
0.11935,52.16929,"0.11935,52.16929"
0.2651,52.39116,"0.2651,52.39116"
0.09956,52.12454,"0.09956,52.12454"
0.37125,52.26501,"0.37125,52.26501"
0.41073,52.34425,"0.41073,52.34425"
0.07719,52.18899,"0.07719,52.18899"
1.10839,52.37649,"1.10839,52.37649"
0.1272,52.19322,"0.1272,52.19322"
0.66793,52.38366,"0.66793,52.38366"
0.64506,52.37435,"0.64506,52.37435"
0.14823,52.22329,"0.14823,52.22329"
0.7413,52.24024,"0.7413,52.24024"
0.14375,52.20508,"0.14375,52.20508"
0.72882,52.31964,"0.72882,52.31964"
0.03079,52.12748,"0.03079,52.12748"
0.1339,52.18144,"0.1339,52.18144"
0.3836,52.19362,"0.3836,52.19362"
