,Incident Number,long,latt,PC Sector
3817,27338609,-5.23458,50.23007,TR15 2
3818,27338641,-4.29984,55.822630000000004,G43 1
3819,27339058,-2.3726,53.49553,M30 8
3820,27339688,-1.06083,53.494330000000005,DN4 6
3821,27340003,-1.12931,51.523990000000005,RG8 0
3822,27340015,-3.36767,56.04019,KY11 9
3823,27340421,-1.92478,50.80236,BH21 2
3824,27340485,0.13038,51.578920000000004,RM6 5
3825,27340811,-0.8778,52.050740000000005,MK19 6
3826,27340898,-1.30091,51.060390000000005,SO23 0
3827,27341091,-5.81355,57.44558000000001,IV54 8
3828,27341111,0.17585,51.04833,TN6 2
3829,27341140,-1.49711,53.44303000000001,S35 8
3830,27341335,-4.06741,57.8185,IV19 1
3831,27341765,-2.59664,51.512209999999996,BS10 6
3832,27341918,-2.12608,52.588190000000004,WV1 1
3833,27342202,-1.47977,52.88827,DE24 9
3834,27342314,-0.16652,51.360009999999996,SM5 3
3835,27342452,0.54462,52.14627,CB8 8
3836,27342840,-1.29779,53.5305,S63 9
3837,27343044,-2.98456,53.83956,FY6 8
3838,27343187,-2.26814,51.84102,GL2 5
3839,27343292,-0.41831,51.61548,HA6 3
3840,27343309,-1.90421,53.85665,BD21 5
3841,27343349,-0.63613,52.339009999999995,NN9 5
3842,27343585,-1.52007,53.80989,LS8 5
3843,27344041,-1.36734,50.98953,SO53 2
3844,27344306,-2.15266,53.6067,OL11 1
3845,27344309,-4.21643,50.409209999999995,PL12 6
3846,27344478,-0.02822,53.67211999999999,HU12 0
3847,27344613,-0.09566,51.36954,CR0 1
3848,27344620,-2.9651,56.4637,DD1 2
3849,27344817,-3.41559,50.7291,EX5 2
3850,27344854,-4.07297,57.5415,IV2 7
3851,27344895,-3.00109,56.22793000000001,KY8 5
3852,27344938,-0.47619,51.479459999999996,TW6 2
3853,27345070,-2.37813,52.26563,WR6 6
3854,27345079,-1.1836,52.90818,NG11 8
3855,27345245,-2.72664,53.7601,PR2 2
3856,27345719,-2.06102,51.880590000000005,GL53 9
3857,27345989,-,,N/A
3858,27346228,-3.50659,50.72495,EX1 2
3859,27346357,0.2489,51.879690000000004,CM24 1
3860,27346515,-0.4924,51.38443,KT16 8
3861,27346648,-0.28009,51.48853,W4 3
3862,27346846,-0.81245,52.24558,NN3 9
3863,27346916,-2.1703,53.48352,M11 4
3864,27346945,1.23627,52.74815,NR10 5
3865,27347063,-0.11132,51.39736,CR7 7
3866,27347126,-2.94994,53.50414,L31 7
3867,27347297,-3.42693,56.210269999999994,KY13 8
3868,27347343,-0.96056,51.46416,RG4 8
3869,27347955,-3.31056,55.96569,EH4 6
3870,27348046,0.32118,52.45666,CB6 1
3871,27348128,-0.62098,51.480270000000004,SL4 5
3872,27348565,-2.21399,53.48075,M4 7
3873,27348717,-1.82229,52.719590000000004,WS13 8
3874,27348805,-0.26118,51.341809999999995,KT17 1
3875,27348833,-1.52457,53.8144,LS7 4
3876,27348835,-0.78354,52.05506,MK13 7
3877,27348927,-0.5554,51.30069,GU22 9
3878,27349062,-0.02036,51.80888,SG12 7
3879,27349133,-1.39714,54.0859,YO51 9
3880,27349738,-1.19875,50.93274,SO32 2
3881,27349809,-0.44232,51.778459999999995,HP2 7
3882,27350228,-2.11064,53.5448,OL1 3
3883,27350238,-0.01808,51.51767,E14 6
3884,27350415,-5.31153,55.95745,PA21 2
3885,27350682,-1.3411,53.405409999999996,S60 3
3886,27350724,-,,N/A
3887,27350882,-1.82336,53.80431,BD15 7
3888,27351012,-1.03182,51.47058,RG31 6
3889,27351068,0.12303,52.163129999999995,CB22 5
3890,27351317,-0.14289,51.60335,N10 2
3891,27351434,-3.77414,51.58665,SA13 1
3892,27351524,-,,N/A
3893,27351955,0.33707,51.47889,RM17 6
3894,27352477,-,,N/A
3895,27352522,-4.05355,55.763290000000005,ML3 8
3896,27352719,-0.35048,53.76132,HU5 2
3897,27353791,-2.88351,53.50015,L33 4
3898,27353858,-3.02301,53.389990000000004,CH41 2
3899,27354300,-1.2005,52.959540000000004,NG8 1
3900,27354310,-2.41778,53.579769999999996,BL2 2
3901,27354646,-2.7163,53.80392,PR3 5
3902,27354721,-0.45212,51.555679999999995,UB10 8
3903,27354788,-2.51843,51.477509999999995,BS16 4
3904,27354916,-0.76045,51.57013,SL7 1
3905,27355310,-5.26954,50.23636,TR15 3
3906,27355418,-4.18255,55.894009999999994,G33 1
3907,27355458,-2.45663,50.619820000000004,DT4 7
3908,27356312,-2.47281,52.24783,HR7 4
3909,27356365,-0.4019,51.65602,WD18 0
3910,27356615,-1.03952,51.26879,RG24 7
3911,27356848,-2.45287,52.638169999999995,TF7 5
3912,27356860,-1.11221,52.981390000000005,NG3 6
3913,27356937,-,,N/A
3914,27357142,-1.89541,52.502480000000006,B6 5
3915,27357163,-3.06098,55.92487,EH21 8
3916,27357455,0.39361,52.75535,PE30 1
3917,27357565,-3.29483,55.97591,EH4 6
3918,27357928,-3.0767,53.209990000000005,CH5 4
3919,27358174,-2.59655,54.42598,CA10 3
3920,27358220,-0.61744,51.71056,HP5 2
3921,27358356,-1.16954,52.975530000000006,NG7 7
3922,27358473,-0.00617,53.364380000000004,LN11 9
3923,27358602,-2.93293,54.892469999999996,CA3 8
3924,27358664,-1.13783,51.772859999999994,OX33 1
3925,27358695,-1.41485,53.62154,WF4 2
3926,27358883,-3.17305,51.46922,CF10 5
3927,27358992,0.73072,51.01331,TN30 7
3928,27359052,-,,N/A
3929,27359110,-1.7083,52.19173,CV37 6
3930,27359292,-2.38483,53.2019,CW4 7
3931,27359316,-2.68341,53.72636,PR5 5
3932,27359650,-3.07389,53.16888,CH7 3
3933,27359789,-2.19284,51.78693,GL6 6
3934,27359794,-2.00165,52.59573,WS2 8
3935,27360078,-1.49859,53.803909999999995,LS9 6
3936,27360144,-1.7967,52.49814,B34 6
3937,27360318,1.42458,51.3728,CT10 3
3938,27360349,-0.12581,51.38633,CR0 3
3939,27360434,-1.81033,52.41275,B90 3
3940,27360539,-1.12488,52.97348,NG3 3
3941,27360652,-,,N/A
3942,27361016,-2.0799,53.4962,OL6 9
3943,27361028,-,,N/A
3944,27361032,-1.20662,52.61849,LE3 3
3945,27361275,-3.40532,55.94158,EH28 8
3946,27362072,1.21156,51.84305,CO13 0
3947,27362407,-2.2405,53.78929,BB11 2
3948,27362849,-4.34768,51.817609999999995,SA33 5
3949,27363315,-4.42043,52.03738,SA38 9
3950,27363401,-4.21547,57.48367,IV1 1
3951,27363518,-0.59966,52.33717,NN9 5
3952,27363905,-1.0734,52.6936,LE7 2
3953,27363906,-2.50811,53.75314,BB2 6
3954,27363938,0.20344,51.597359999999995,RM3 7
3955,27363946,-,,N/A
3956,27363968,-0.38276,51.47343,TW3 3
3957,27364056,-0.2202,51.54652,NW2 5
3958,27364143,-1.3044,51.38577,RG19 8
3959,27364586,0.23887,51.88602,CM24 1
3960,27364755,0.27813,51.444829999999996,DA9 9
3961,27364876,-1.90782,50.76727,BH11 9
3962,27364973,-2.92775,52.1011,HR4 7
3963,27365069,-0.82262,51.82046,HP19 8
3964,27365124,-4.36409,52.212990000000005,SA45 9
3965,27365256,-3.52577,55.069390000000006,DG1 4
3966,27365393,-0.12519,51.36654,CR0 4
3967,27365550,-2.53073,51.2967,BS39 6
3968,27365560,-1.09153,52.61711,LE5 5
3969,27365708,-0.72044,51.62048,HP11 1
3970,27365811,-0.93869,52.230740000000004,NN5 4
3971,27365823,-1.26699,52.37107,CV21 2
3972,27366019,-0.89146,52.23237,NN4 8
3973,27366069,-1.41349,53.21954,S41 0
3974,27366159,-1.84341,53.73068000000001,HX3 6
3975,27366919,-1.3411,53.405409999999996,S60 3
3976,27367073,1.67643,52.580290000000005,NR31 9
3977,27367240,-0.11245,50.994209999999995,RH16 4
3978,27367243,-1.65954,53.81041999999999,LS13 1
3979,27367442,-0.77689,52.031620000000004,MK5 8
3980,27367467,-0.60062,51.51168,SL1 3
3981,27367507,-0.93514,53.27571999999999,DN22 0
3982,27367723,0.45446,51.29736,ME20 6
3983,27368136,0.55628,51.88791,CM7 9
3984,27368201,-4.26065,57.55194,IV8 8
3985,27368247,-2.10679,52.79316,ST17 4
3986,27368807,-1.93326,53.81548000000001,BD22 9
3987,27368815,-1.97504,50.71541,BH15 1
3988,27368901,-1.46253,52.47821999999999,CV12 9
3989,27368937,0.17446,52.34704,CB6 3
3990,27369036,-3.03312,53.39017,CH41 4
3991,27369105,-1.07425,50.8433,PO6 3
3992,27369144,-0.84058,52.255309999999994,NN3 3
3993,27369368,-1.88922,52.6504,WS14 0
3994,27369412,-2.11157,53.50066999999999,OL7 9
3995,27369610,-2.61791,51.457190000000004,BS8 3
3996,27369752,-2.04578,52.546409999999995,DY4 0
3997,27369898,-3.93592,55.83161,ML1 5
3998,27369940,-1.11122,53.39134,S81 8
3999,27370055,-3.28133,55.90541999999999,EH14 5
4000,27370295,-0.93096,52.4773,LE16 9
4001,27370629,-0.05044,51.47058,SE14 5
4002,27370856,-1.76147,53.66076999999999,HD2 1
4003,27371007,-0.99581,53.43897,DN10 6
4004,27371050,-0.18206,51.153659999999995,RH6 0
4005,27371062,0.69775,52.2589,IP32 6
4006,27371310,1.31086,52.63726,NR3 1
4007,27371862,-1.49277,53.427730000000004,S6 1
4008,27372503,-0.74057,51.50607,SL6 3
4009,27372590,0.05922,51.5257,E6 6
4010,27372606,-2.96433,53.673030000000004,PR9 9
4011,27372640,-0.3647,51.40644,KT8 1
4012,27372698,-1.96906,52.49831,B66 1
4013,27372708,-2.27815,54.0712,BD24 9
4014,27372791,-2.24661,53.3872,M22 9
4015,27372824,-0.77221,53.0467,NG24 3
4016,27373045,-0.74589,51.313109999999995,GU16 7
4017,27373306,-2.23795,53.45284,M14 7
4018,27373346,-6.45732,54.87372,BT44 8
4019,27373393,-2.63999,53.54845,WN6 7
4020,27373536,-1.15407,50.65381,PO36 8
4021,27373560,-2.96916,53.08954,LL12 8
4022,27373581,-2.23172,53.41599,M20 6
4023,27374183,1.43313,51.353770000000004,CT10 1
4024,27374238,-2.67538,53.78018,PR2 6
4025,27374336,-0.63505,52.90512,NG31 6
4026,27374403,-3.33389,50.62839,EX9 6
4027,27374863,-3.19059,51.465990000000005,CF11 8
4028,27374911,0.08612,51.58961,IG6 1
4029,27375123,-4.18255,55.894009999999994,G33 1
4030,27375274,-2.33676,53.56946,M26 4
4031,27375595,-1.5438,53.802440000000004,LS2 8
4032,27375715,-2.262,53.36466,M22 5
4033,27375894,-1.20373,53.026990000000005,NG15 6
4034,27375899,-4.2452,55.89495,G22 7
4035,27376155,-,,N/A
4036,27376214,-2.1387,52.56926,WV2 4
4037,27376363,-0.72723,51.51941,SL6 1
4038,27376458,-4.12683,50.38169,PL4 7
4039,27376612,-3.49162,51.20207,TA24 8
4040,27376875,0.42276,52.0805,CB9 9
4041,27376880,-4.91415,50.45789,TR9 6
4042,27376905,-3.72559,56.69588,PH16 5
4043,27377006,-4.00173,50.34895,PL8 2
4044,27377177,-3.05807,53.18318000000001,CH5 3
4045,27377379,-2.9304,56.43326,DD6 9
4046,27377637,-0.389,51.46399,TW4 6
4047,27377782,-2.59975,51.4549,BS1 5
4048,27378166,-0.28403,51.71837,AL2 1
4049,27378262,-1.37707,53.10649,DE55 7
4050,27378289,-0.3012,51.37451,KT6 7
4051,27378521,-2.50444,53.359030000000004,WA13 0
4052,27378552,-1.14418,52.72,LE12 7
4053,27378774,-0.67798,52.36566,NN15 5
4054,27378821,-0.3576,51.5364,UB6 9
4055,27378904,-1.76178,53.801159999999996,BD8 7
4056,27378963,-1.71012,55.03702,NE13 8
4057,27379205,-,,N/A
4058,27379586,-0.39024,52.76701,PE10 9
4059,27379894,-2.52906,53.73058,BB2 5
4060,27380021,-1.22337,50.82138,PO14 3
4061,27380295,-0.09888,51.37128,CR0 1
4062,27380905,-5.14291,50.36643,TR6 0
4063,27380939,0.62564,52.452090000000005,IP27 0
4064,27380992,-4.29365,55.811040000000006,G46 6
4065,27381340,-1.72327,50.749590000000005,BH23 4
4066,27381403,-2.03541,52.57114,WS10 8
4067,27381426,-0.72725,51.98253,MK2 3
4068,27381595,-3.69447,55.500980000000006,ML12 6
4069,27381605,-0.37203,53.75651,HU5 3
4070,27381655,-0.07359,51.50864,E1W 1
4071,27381761,-1.52929,50.75083,SO41 3
4072,27382103,-1.3411,53.405409999999996,S60 3
4073,27382178,-2.50337,51.80939,GL14 3
4074,27382716,-4.62316,55.469719999999995,KA8 8
4075,27382726,0.64897,51.56026,SS9 4
4076,27382784,0.13038,51.578920000000004,RM6 5
4077,27383008,-0.42717,52.1412,MK41 0
4078,27383021,-,,N/A
4079,27383338,-2.28968,53.307990000000004,WA16 7
4080,27383392,-3.4326,51.721070000000005,CF44 0
4081,27383528,-3.06491,51.815540000000006,NP7 9
4082,27383626,-0.02451,51.35132,CR0 0
4083,27383659,-0.0506,52.218990000000005,CB23 6
4084,27383696,-3.0698,53.233419999999995,CH5 4
4085,27383744,-1.29789,50.7012,PO30 5
4086,27383765,-1.99679,52.59268,WS2 8
4087,27383882,-2.11073,52.595369999999996,WV10 0
4088,27384136,-0.27823,51.95704,SG5 1
4089,27384154,-5.70173,57.69007,IV21 2
4090,27384220,-0.1771,51.514959999999995,W2 3
4091,27384563,-4.28666,55.810669999999995,G46 6
4092,27384600,-0.18206,51.153659999999995,RH6 0
4093,27384749,-1.33082,52.827169999999995,DE74 2
4094,27384833,-3.27253,55.92978000000001,EH11 3
4095,27384972,-1.61195,53.802330000000005,LS12 3
4096,27385287,-3.17429,55.96311,EH6 8
4097,27385597,-0.27734,53.757490000000004,HU9 5
4098,27386346,-1.18931,53.5555,DN6 7
4099,27386847,-2.98302,53.395109999999995,L1 0
4100,27386983,-0.38774,51.44025,TW13 6
4101,27387093,-1.50845,52.46106999999999,CV7 9
4102,27387269,-,,N/A
4103,27387539,-1.94329,52.39566,B38 9
4104,27387634,-2.52981,51.46577,BS5 7
4105,27387880,-2.53829,51.32994,BS39 5
4106,27387971,-2.85761,53.187490000000004,CH3 5
4107,27388082,0.88093,51.32444,ME13 7
4108,27388118,0.25115,51.33682,TN15 6
4109,27388468,-4.10498,55.811409999999995,G72 7
4110,27388535,0.17832,51.57708,RM1 1
4111,27388543,-0.68189,52.309329999999996,NN8 1
4112,27388569,-,,N/A
4113,27388882,0.12945,51.46652,DA7 4
4114,27389475,-3.13106,52.08109,HR3 5
4115,27389546,-,,N/A
4116,27389588,-1.92447,52.4082,B30 3
4117,27389700,-1.61126,53.802130000000005,LS12 3
4118,27389965,-1.4685,53.4429,S35 9
4119,27390114,-0.31445,51.41618,KT1 4
4120,27390428,-2.2067,53.53021,M9 6
4121,27390821,-1.30507,50.92328,SO30 2
4122,27390969,-4.23403,55.87866999999999,G21 1
4123,27391002,-1.96248,52.4968,B66 3
4124,27391379,-0.95614,52.944790000000005,NG13 8
4125,27391784,-1.82828,52.42473,B28 9
4126,27391813,-1.9996,52.43351,B32 3
4127,27391826,1.44677,52.86095,NR28 9
4128,27391860,-2.7173,53.79991999999999,PR3 5
4129,27392133,-1.3085,52.82524,DE74 2
4130,27392208,-1.51174,53.3487,S11 9
4131,27392275,-,,N/A
4132,27392477,0.09588,51.55076,IG3 9
4133,27392764,-0.10975,51.53177,N1 9
4134,27392851,-,,N/A
4135,27393249,-2.71648,51.327059999999996,BS40 7
4136,27393280,-2.95576,53.42768,L4 2
4137,27393310,-2.39309,53.5123,M28 7
4138,27393350,-1.53801,52.67279,DE12 7
4139,27393499,-3.41559,50.7291,EX5 2
4140,27393635,-0.70512,51.541959999999996,SL6 8
4141,27393774,-1.45697,53.38815,S4 7
4142,27393777,-2.80305,52.53726999999999,SY6 6
4143,27393793,-2.84965,53.18371,CH3 5
4144,27393796,-2.79732,53.270869999999995,CH2 4
4145,27393896,-1.40349,54.266180000000006,YO7 4
4146,27393989,-2.00797,55.763819999999996,TD15 2
4147,27393999,-,,N/A
4148,27394183,0.2638,51.15459,TN4 0
4149,27394212,-1.37835,53.38674,S60 5
4150,27394381,-2.6056,50.83827,DT2 0
4151,27394442,-2,52.98021,ST10 1
4152,27394567,-0.94167,52.20939,NN4 9
4153,27394719,-,,N/A
4154,27395222,-0.1286,51.59953,N22 7
4155,27395261,-4.19532,55.74331,G75 9
4156,27396102,-1.64071,53.7321,WF17 0
4157,27396370,-3.50332,50.724340000000005,EX1 2
4158,27396387,-1.89351,50.82392,BH22 0
4159,27396853,0.77702,51.53031,SS3 9
4160,27396912,0.53843,51.36303,ME5 0
4161,27397160,-1.99679,52.59268,WS2 8
4162,27397314,-0.26718,52.54318000000001,PE7 8
4163,27397816,-2.71355,51.38363,BS48 3
4164,27397925,-1.92905,52.549130000000005,B43 6
4165,27398844,-1.66547,51.19052,SP4 0
4166,27398879,-2.55514,51.52465,BS34 6
4167,27399434,-,,N/A
4168,27399703,-1.58247,54.70805,DL16 6
4169,27399930,-2.89405,53.2124,CH2 1
4170,27400426,-2.73718,53.36166,WA8 7
4171,27400837,-2.84417,53.341319999999996,L24 0
4172,27400957,-1.32107,53.69693,WF8 4
4173,27401219,-1.70988,55.0373,NE13 8
4174,27401508,-0.81072,51.191140000000004,GU10 4
4175,27401712,-0.42173,51.6416,WD18 9
4176,27401727,-,,N/A
4177,27402210,-2.40343,53.750840000000004,BB5 4
4178,27402370,-2.21982,53.44209,M14 6
4179,27402711,-4.81033,55.941140000000004,PA16 0
4180,27403156,-2.68196,52.10792,HR1 3
4181,27403215,-1.72243,53.73019,BD19 3
4182,27403344,-1.93513,52.53066999999999,B20 1
4183,27403359,-4.16365,50.41621,PL5 3
4184,27403402,-0.74057,51.50607,SL6 3
4185,27403518,-,,N/A
4186,27403568,-2.25561,52.37397,DY11 7
4187,27403745,-2.97552,55.95855,EH32 9
4188,27403902,-1.13506,52.657,LE4 2
4189,27403909,-2.50065,51.477309999999996,BS16 4
4190,27404216,-2.55327,53.42635,WA3 7
4191,27404425,-3.21068,55.944680000000005,EH3 8
4192,27404871,-0.36087,51.40515,KT8 1
4193,27404893,-2.09601,57.10549,AB12 3
4194,27405174,0.07039,51.37044,BR6 8
4195,27405317,-1.17991,54.55474,TS3 0
4196,27405532,-1.45775,53.813219999999994,LS14 6
4197,27405994,0.90641,51.86269,CO2 8
4198,27406146,-1.61022,52.261390000000006,CV34 6
4199,27406215,-3.14342,51.499829999999996,CF23 9
4200,27406511,-2.1627,53.46555,M18 8
4201,27406736,-3.20362,51.59125,CF83 8
4202,27406768,-3.38301,50.8633,EX15 1
4203,27406774,-2.07296,52.55495,WV14 8
4204,27407112,-0.17875,51.70092,EN6 1
4205,27407236,-1.99705,52.49381999999999,B68 9
4206,27407314,-2.23238,53.53555,M9 0
4207,27407571,-1.71073,53.87319,LS20 8
4208,27407677,-0.43681,51.39743,TW17 8
4209,27407944,-3.7126,50.362809999999996,TQ9 7
4210,27408139,-5.22838,51.92284,SA62 6
4211,27408644,-4.11443,55.867869999999996,G34 9
4212,27408655,-,,N/A
4213,27409513,-1.87608,52.98486,ST10 4
4214,27409533,0.62808,51.84659,CM8 3
4215,27409629,-1.1304,52.59401999999999,LE2 6
4216,27409668,-0.84414,52.2499,NN3 3
4217,27410413,-2.50383,51.8254,GL14 2
4218,27410670,-1.3577,50.95146,SO18 2
4219,27410803,-1.12469,53.31061999999999,S80 1
4220,27411276,-3.47951,50.711040000000004,EX2 7
4221,27411643,-3.70432,50.56808,TQ12 6
4222,27411680,-,,N/A
4223,27411780,1.73295,52.64539,NR30 5
4224,27411876,-3.20728,55.95235,EH2 4
4225,27411939,-1.10603,52.63071,LE5 5
4226,27412203,0.21848,51.59337,RM3 8
4227,27412221,-3.01461,53.82039,FY3 8
4228,27412294,-1.64094,52.81065,DE14 2
4229,27412672,-2.92467,53.1735,CH4 8
4230,27412696,-1.74351,52.452380000000005,B26 3
4231,27412814,-1.55234,53.85293000000001,LS17 7
4232,27412858,-2.7765,56.05935,EH39 5
4233,27413075,-1.53489,53.80563000000001,LS7 1
4234,27413093,-1.7594,53.79598000000001,BD1 2
4235,27413357,-3.17597,52.511359999999996,SY16 4
4236,27413383,-2.22557,53.38994,SK8 1
4237,27413509,-1.55343,53.81451,LS6 2
4238,27413797,-2.12521,53.01251,ST2 0
4239,27413837,-2.13312,52.985569999999996,ST3 1
4240,27413857,-4.39212,57.542609999999996,IV6 7
4241,27413872,-0.02272,51.52681,E3 4
4242,27413909,-3.79937,51.05384,EX36 3
4243,27414063,-1.2005,52.959540000000004,NG8 1
4244,27414157,-2.99745,53.46955,L21 7
4245,27414512,-1.72763,52.471030000000006,B37 7
4246,27414649,-1.30473,50.69385,PO30 1
4247,27414772,-0.42745,51.51412,UB3 1
4248,27414782,-4.69052,55.35718000000001,KA19 8
4249,27414867,-1.06764,51.75074,OX33 1
4250,27414911,-1.66153,53.867940000000004,LS19 7
4251,27415630,-4.31423,52.04392,SA44 4
4252,27415769,-2.23485,53.436659999999996,M20 1
4253,27415943,-1.371,52.90662,DE72 3
4254,27415958,-2.33676,53.56946,M26 4
4255,27416069,-4.72027,55.93946,PA15 2
4256,27416085,-2.31563,53.52395,M27 8
4257,27416217,-0.81187,51.20195,GU9 8
4258,27416452,-0.51331,51.43288,TW18 4
4259,27416510,-2.20615,52.17181,WR5 3
4260,27416541,-2.99946,56.203680000000006,KY8 5
4261,27416550,-1.36909,53.34353,S12 4
4262,27416907,-4.93803,50.541140000000006,PL28 8
4263,27417218,0.66859,51.72262,CM9 6
4264,27417579,-5.42464,50.175,TR27 6
4265,27417760,1.01946,52.95624,NR25 7
4266,27417880,-0.12519,51.36654,CR0 4
4267,27417904,-1.54829,50.75546,SO41 3
4268,27418024,-0.10665,50.81243,BN2 5
4269,27418076,-0.72843,51.320679999999996,GU16 8
4270,27418107,-1.93759,53.86646999999999,BD22 6
4271,27418144,-2.1373,52.83129,ST16 1
4272,27418166,-2.4953,51.46952,BS15 4
4273,27418546,-1.33082,52.827169999999995,DE74 2
4274,27418796,0.77048,51.990990000000004,CO8 5
4275,27418896,-2.99688,50.896159999999995,TA20 3
4276,27418898,-1.70462,53.837790000000005,BD10 0
4277,27419410,0.5865,51.52748,SS8 9
4278,27420116,-3.41387,55.93356,EH28 8
4279,27420373,-0.1241,51.52486,WC1N 1
4280,27420453,-2.46128,52.65566,TF4 3
4281,27420624,-1.6621,54.97911,NE4 9
4282,27420705,-1.99679,52.59268,WS2 8
4283,27420850,-0.19503,51.23453,RH2 7
4284,27421152,-4.45419,50.45362,PL14 3
4285,27421423,-2.20109,50.630109999999995,BH20 5
4286,27421483,-2.30805,53.359190000000005,WA15 0
4287,27421681,-2.45773,50.733129999999996,DT2 9
4288,27421855,-3.02476,53.48015,L22 4
4289,27422168,-1.40618,53.70061,WF6 2
4290,27422315,-1.36435,50.89508,SO19 9
4291,27422416,-2.01149,52.40092,B45 9
4292,27422794,0.50905,51.34073,ME5 9
4293,27422925,-2.71019,53.41411,WA9 4
4294,27423170,-1.38384,51.78177,OX29 4
4295,27423531,-2.05599,52.5055,B69 1
4296,27423729,-1.38814,53.03997,DE5 9
4297,27423845,0.68626,52.23847,IP33 2
4298,27423888,-4.29015,55.86383000000001,G3 8
4299,27424374,-3.16085,51.4828,CF24 0
4300,27424496,-1.85773,54.193169999999995,HG3 5
4301,27424759,-0.79313,51.806979999999996,HP21 7
4302,27425114,-3.12433,51.57938,NP10 8
4303,27426362,-3.23512,51.47405,CF5 5
4304,27427050,-0.42749,52.11302,MK42 0
4305,27427518,-0.77221,53.0467,NG24 3
4306,27427549,-1.28703,53.21991,S44 6
4307,27428298,-1.45015,52.526709999999994,CV11 6
4308,27428330,-0.14785,51.25442,RH1 3
4309,27428478,-1.70258,53.77271999999999,BD4 0
4310,27428479,-4.97428,51.81242,SA61 2
4311,27428555,-3.66853,55.9036,EH48 2
4312,27428814,-1.45347,53.53548000000001,S70 4
4313,27428879,-1.87861,53.7432,HX3 6
4314,27428986,-1.50753,53.80535,LS9 6
4315,27429452,-2.20984,53.248830000000005,SK11 9
4316,27429460,-1.72446,51.93013,GL54 1
4317,27429465,-1.74351,52.452380000000005,B26 3
4318,27429510,-1.74351,52.452380000000005,B26 3
4319,27429673,-1.55853,53.8318,LS7 2
4320,27429772,-1.62863,52.80744,DE14 1
4321,27429828,-2.09963,53.55372,OL1 4
4322,27429867,-1.13221,52.602869999999996,LE2 6
4323,27430395,0.37817,51.42017,DA12 5
4324,27430697,-1.90509,50.71601,BH4 8
4325,27430905,-0.86482,51.28097,GU51 5
4326,27430940,-1.12921,52.95095,NG2 4
4327,27431077,-2.42244,51.53185,BS37 4
4328,27431096,-2.97599,51.5942,NP19 8
4329,27431544,-2.8874,53.39764,L16 7
4330,27431564,-2.16707,53.04303,ST1 6
4331,27431643,-1.32856,52.95854,DE7 4
4332,27431702,-2.46729,53.764990000000004,BB1 5
4333,27431849,-,,N/A
4334,27431853,-0.16051,51.52449,NW1 6
4335,27431940,-,,N/A
4336,27432144,-4.10458,50.38581,PL3 6
4337,27432252,-0.3084,51.56949,HA0 3
4338,27432300,-3.48444,53.32668,LL18 3
4339,27432476,-0.69592,51.355709999999995,GU19 5
4340,27432610,-2.75647,51.49208,BS20 7
4341,27432644,-4.17033,55.924330000000005,G66 4
4342,27432647,-1.74351,52.452380000000005,B26 3
4343,27432877,-3.70392,53.28765,LL29 9
4344,27432952,-1.07616,50.79873,PO1 5
4345,27433630,0.78238,52.05705,CO10 0
4346,27433679,-1.9771,52.56483000000001,WS5 4
4347,27433761,-3.01306,53.10249,LL12 0
4348,27434122,-3.22622,51.50372,CF14 2
4349,27434269,0.6861,52.23578,IP33 2
4350,27434417,-4.20075,55.7629,G75 8
4351,27434494,-0.67608,51.34438,GU18 5
4352,27434590,-1.89957,53.25346,SK17 7
4353,27434654,-0.24104,53.74462,HU12 8
4354,27434863,-0.78126,51.24563,GU11 3
4355,27434920,0.96514,52.052859999999995,IP7 6
4356,27435011,-0.96701,52.94875,NG13 8
4357,27435337,-2.80034,53.0854,CH3 9
4358,27435529,0.6314,51.63081,SS5 6
4359,27435819,-,,N/A
4360,27436103,-1.91901,52.47671,B16 8
4361,27436254,-1.2976,53.53026,S63 9
4362,27436483,-1.34058,51.67214,OX13 6
4363,27436987,-7.55645,49.76688,N/A
4364,27436996,-1.12694,52.91587,NG2 7
4365,27437059,-0.04758,51.406290000000006,BR3 4
4366,27437573,-3.58774,54.49083,CA27 0
4367,27438448,-1.59876,53.83894,LS16 6
4368,27438466,-4.50595,55.68303,KA3 5
4369,27438803,-2.76284,50.89669,TA18 7
4370,27439133,-1.08257,51.48226,RG8 7
4371,27439298,-1.36555,50.89573,SO19 9
4372,27439505,-2.93176,53.465669999999996,L9 7
4373,27440287,1.25497,52.537819999999996,NR15 1
4374,27440392,-0.02464,51.59949,E17 5
4375,27441174,-4.23652,55.88723,G22 6
4376,27441205,-1.12531,53.53416,DN1 2
4377,27441276,-1.74351,52.452380000000005,B26 3
4378,27441527,-3.78165,56.00076,FK1 1
4379,27441793,1.28374,52.675630000000005,NR6 6
4380,27442166,-0.23265,51.48602,SW13 9
4381,27442222,-2.26172,53.40065,M22 4
4382,27443126,-2.63395,52.21176,HR6 0
4383,27443182,-3.69626,50.25846,TQ7 2
4384,27443538,-2.7162,53.77095,PR1 7
4385,27443825,-1.74899,52.46926,B37 7
4386,27444260,-1.53841,54.89753,NE38 0
4387,27444311,-2.95136,53.41166,L7 2
4388,27444865,-2.65556,53.79031,PR2 5
4389,27445981,-2.02249,50.73473,BH16 5
4390,27446350,1.73548,52.60572,NR30 2
4391,27446367,-1.98406,52.58943000000001,WS2 8
4392,27446515,-1.98072,52.40484,B31 2
4393,27446664,-1.83231,52.432559999999995,B28 8
4394,27446784,-2.51121,51.60524,BS35 2
